index,KTH Library,South-East Gallery,North Gallery,South Gallery,Ångdomen,Newton,Day of Year,Day of Week,Days Until Exam,Event,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m,day,opening_hour,closing_hour,is_open
2025-01-04 08:40:00,,,,,,,3,5,4,Holyday,-5.233333333333333,0.0,18.833333333333336,262.3333333333333,Saturday,0,0,0
2025-01-04 08:50:00,,,,,,,3,5,4,Holyday,-5.166666666666667,0.0,18.76666666666667,262.1666666666667,Saturday,0,0,0
2025-01-04 09:00:00,,,,,,,3,5,4,Holyday,-5.1,0.0,18.700000000000003,262.0,Saturday,0,0,0
2025-01-04 09:10:00,,,,,,,3,5,4,Holyday,-5.016666666666667,0.0,18.7,261.5,Saturday,0,0,0
2025-01-04 09:20:00,,,,,,,3,5,4,Holyday,-4.933333333333333,0.0,18.7,261.0,Saturday,0,0,0
2025-01-04 09:30:00,,,,,,,3,5,4,Holyday,-4.85,0.0,18.7,260.5,Saturday,0,0,0
2025-01-04 09:40:00,,,,,,,3,5,4,Holyday,-4.766666666666667,0.0,18.7,260.0,Saturday,0,0,0
2025-01-04 09:50:00,,,,,,,3,5,4,Holyday,-4.683333333333333,0.0,18.7,259.5,Saturday,0,0,0
2025-01-04 10:00:00,,,,,,,3,5,4,Holyday,-4.6,0.0,18.7,259.0,Saturday,0,0,0
2025-01-04 10:10:00,,,,,,,3,5,4,Holyday,-4.466666666666944,0.0,18.81666666666639,259.5,Saturday,0,0,0
2025-01-04 10:20:00,,,,,,,3,5,4,Holyday,-4.333333333333611,0.0,18.933333333333056,260.0,Saturday,0,0,0
2025-01-04 10:30:00,,,,,,,3,5,4,Holyday,-4.200000000000277,0.0,19.04999999999972,260.5,Saturday,0,0,0
2025-01-04 10:40:00,,,,,,,3,5,4,Holyday,-4.066666666666944,0.0,19.166666666666387,261.0,Saturday,0,0,0
2025-01-04 10:50:00,,,,,,,3,5,4,Holyday,-3.9333333333336107,0.0,19.283333333333054,261.5,Saturday,0,0,0
2025-01-04 11:00:00,,,,,,,3,5,4,Holyday,-3.8000000000002774,0.0,19.39999999999972,262.0,Saturday,0,0,0
